order_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
8560951754,6,0.99,Slightly Delayed,Traffic
8764192824,15,1.34,Slightly Delayed,Traffic
1900542981,4,1.16,On Time,Traffic
9445683691,16,4.53,Significantly Delayed,Traffic
7719808335,-1,2.74,On Time,
4865644960,8,3.91,Slightly Delayed,Traffic
6518276143,-5,1.5,On Time,
2211459584,0,4.19,On Time,
6811633572,4,2.15,On Time,Traffic
1821573240,3,4.66,On Time,Traffic
8848227434,-2,4.94,On Time,
7812276711,12,2.45,Slightly Delayed,Traffic
939966106,2,2.05,On Time,Traffic
4099108156,-1,0.91,On Time,
5684182622,0,2.04,On Time,
4916740946,4,1.38,On Time,Traffic
9732307600,-1,4.44,On Time,
9280329883,8,2.35,Slightly Delayed,Traffic
4284285927,2,1.4,On Time,Traffic
8701796,9,4.97,Slightly Delayed,Traffic
6834734512,1,4.75,On Time,Traffic
7127377458,8,3.89,Slightly Delayed,Traffic
4754481356,-1,3.5,On Time,
4726007482,4,2.57,On Time,Traffic
2320560482,-2,3.15,On Time,
1456550348,0,1.19,On Time,
5370744569,13,3.16,Slightly Delayed,Traffic
5819887962,22,2.97,Significantly Delayed,Traffic
1929465827,-1,4.51,On Time,
9430139302,1,2.53,On Time,Traffic
3632715912,5,0.8,On Time,Traffic
3356214803,-3,2.84,On Time,
2277864850,-4,4.13,On Time,
1754472592,1,2.88,On Time,Traffic
1833208408,0,2.48,On Time,
6567954047,22,0.53,Significantly Delayed,Traffic
9409585531,7,4.52,Slightly Delayed,Traffic
731371161,20,0.77,Significantly Delayed,Traffic
7863496069,15,4.5,Slightly Delayed,Traffic
9043955242,26,2.64,Significantly Delayed,Traffic
8257564936,0,3.94,On Time,
7487631571,9,3.79,Slightly Delayed,Traffic
4243307535,8,3.93,Slightly Delayed,Traffic
5490221933,-4,4.5,On Time,
577600718,9,0.87,Slightly Delayed,Traffic
1815462789,12,2.81,Slightly Delayed,Traffic
896786012,10,1.61,Slightly Delayed,Traffic
2610552179,2,1.91,On Time,Traffic
6244718082,-4,4.95,On Time,
1837634871,15,1.27,Slightly Delayed,Traffic
8684571382,-1,3.84,On Time,
1659181364,10,1,Slightly Delayed,Traffic
5626641031,2,1.12,On Time,Traffic
1589326447,5,1.75,On Time,Traffic
5018325783,-2,1.96,On Time,
5111073873,0,2.5,On Time,
5953426781,-2,3.95,On Time,
8966870214,6,2.15,Slightly Delayed,Traffic
6962915277,0,1.07,On Time,
4309308088,4,2.27,On Time,Traffic
5391068200,-5,4.94,On Time,
4394681222,15,1.8,Slightly Delayed,Traffic
4791895461,24,2.47,Significantly Delayed,Traffic
7272011740,2,4.2,On Time,Traffic
87784691,3,4.58,On Time,Traffic
4939105270,-2,3.43,On Time,
4622303035,-2,2.53,On Time,
3460208027,0,1.9,On Time,
2548125971,-5,4.48,On Time,
2390111460,5,4.29,On Time,Traffic
8309485249,5,3.55,On Time,Traffic
8322543480,24,4.99,Significantly Delayed,Traffic
2819200158,2,1.95,On Time,Traffic
7087151227,-4,2.61,On Time,
6704234561,30,1.81,Significantly Delayed,Traffic
6998410196,13,1.53,Slightly Delayed,Traffic
707035635,-4,4.33,On Time,
543400704,-5,1.06,On Time,
3604694195,-5,0.64,On Time,
3560549947,8,4.06,Slightly Delayed,Traffic
9982178143,22,3.86,Significantly Delayed,Traffic
1423646541,-1,1.73,On Time,
7441941402,-2,3.22,On Time,
8395661807,2,0.61,On Time,Traffic
5480656353,-5,3.58,On Time,
4561602092,-1,3.44,On Time,
1695982633,-4,0.65,On Time,
6309447153,0,4.09,On Time,
4796733514,29,1.07,Significantly Delayed,Traffic
2858966982,-5,3.77,On Time,
6948607495,5,2,On Time,Traffic
4959271803,13,2.07,Slightly Delayed,Traffic
5669689881,11,4.57,Slightly Delayed,Traffic
5352265711,13,1.05,Slightly Delayed,Traffic
5498551836,2,2.78,On Time,Traffic
6556845822,5,1.46,On Time,Traffic
5167008199,-5,2.76,On Time,
966294309,3,2.48,On Time,Traffic
3163611427,5,1.11,On Time,Traffic
203136866,-1,0.74,On Time,
1815555165,0,3.61,On Time,
1874499212,2,3.16,On Time,Traffic
4012779165,3,3.74,On Time,Traffic
3669023899,11,4.1,Slightly Delayed,Traffic
9296381620,-1,3.27,On Time,
2725513934,2,0.65,On Time,Traffic
5564338561,-2,3.96,On Time,
4701778121,4,1.24,On Time,Traffic
9529272337,0,2.06,On Time,
869910650,-5,4.69,On Time,
2127080399,8,1.72,Slightly Delayed,Traffic
3547439109,-2,2.46,On Time,
997535715,2,4.02,On Time,Traffic
2442453181,5,4.46,On Time,Traffic
1182120536,2,2.91,On Time,Traffic
2819297954,3,0.52,On Time,Traffic
9870956079,2,3.76,On Time,Traffic
6032675432,-3,4.47,On Time,
329790912,-4,2.32,On Time,
6459815532,12,1.63,Slightly Delayed,Traffic
9214523757,-4,4.86,On Time,
9450279027,-4,4.62,On Time,
6265551101,-4,1.46,On Time,
4138526838,13,3.73,Slightly Delayed,Traffic
8005579633,24,1.66,Significantly Delayed,Traffic
3442984170,1,3.2,On Time,Traffic
8711550413,22,3.32,Significantly Delayed,Traffic
2509593585,-3,2.85,On Time,
6126557370,5,0.68,On Time,Traffic
9876119035,13,3.58,Slightly Delayed,Traffic
3739042166,5,4.28,On Time,Traffic
7938944124,5,4.82,On Time,Traffic
506804807,-5,3.71,On Time,
3577900599,-5,1.71,On Time,
8337599633,-1,2.04,On Time,
8611745429,-1,1.3,On Time,
2990223879,10,2.77,Slightly Delayed,Traffic
52324496,5,2.39,On Time,Traffic
6594929133,-1,0.65,On Time,
2480235830,4,4.28,On Time,Traffic
9667072962,6,3.97,Slightly Delayed,Traffic
277700053,3,4.98,On Time,Traffic
5691623788,0,1.63,On Time,
6845696161,14,1.83,Slightly Delayed,Traffic
4098488449,0,2.85,On Time,
5653623743,26,1.2,Significantly Delayed,Traffic
6416399784,9,1.32,Slightly Delayed,Traffic
4365565386,-4,1.5,On Time,
6423269418,14,1.78,Slightly Delayed,Traffic
1020534590,8,4.37,Slightly Delayed,Traffic
4015289878,10,1.79,Slightly Delayed,Traffic
9959668334,-3,1.31,On Time,
8054387790,-4,1.95,On Time,
4795344310,30,0.93,Significantly Delayed,Traffic
2205862234,-4,2.33,On Time,
4686249863,-3,2.6,On Time,
1270524770,2,3.7,On Time,Traffic
5743550453,5,1.21,On Time,Traffic
5309699078,14,0.51,Slightly Delayed,Traffic
7565768030,-1,0.73,On Time,
3210260715,-5,3.86,On Time,
6657245289,19,2.38,Significantly Delayed,Traffic
7854526965,9,4.21,Slightly Delayed,Traffic
2770948451,19,0.91,Significantly Delayed,Traffic
624070426,-3,4.96,On Time,
891583492,1,2.72,On Time,Traffic
5811206654,14,2.73,Slightly Delayed,Traffic
809894905,5,2.71,On Time,Traffic
8209000496,15,2.17,Slightly Delayed,Traffic
4901288364,12,4.65,Slightly Delayed,Traffic
5890338566,1,1.74,On Time,Traffic
2745295248,-1,1.29,On Time,
5708700204,-1,0.51,On Time,
8643851643,30,4.32,Significantly Delayed,Traffic
4525287277,3,3.71,On Time,Traffic
6154459753,11,2.4,Slightly Delayed,Traffic
2587790388,-2,2.31,On Time,
2665891587,-5,2.28,On Time,
6996561687,1,2.31,On Time,Traffic
961607638,28,4.81,Significantly Delayed,Traffic
4385491839,-5,0.93,On Time,
1279200190,7,1.17,Slightly Delayed,Traffic
9668698616,0,4.51,On Time,
4813038298,10,2.75,Slightly Delayed,Traffic
2030125421,4,4.4,On Time,Traffic
6997235339,-1,1.3,On Time,
7438342576,5,1.63,On Time,Traffic
9958423263,-3,0.67,On Time,
3416693628,1,3.28,On Time,Traffic
3440579647,0,1.99,On Time,
5307231496,-1,2.58,On Time,
4779055734,10,2.8,Slightly Delayed,Traffic
3834705841,23,1.58,Significantly Delayed,Traffic
9080324081,-1,4.49,On Time,
2500757555,-3,3.91,On Time,
1292986566,-4,4.62,On Time,
6602362287,5,2.37,On Time,Traffic
184844043,-5,4.04,On Time,
936587253,4,1.78,On Time,Traffic
2834429147,7,0.93,Slightly Delayed,Traffic
114306835,5,3.9,On Time,Traffic
1675849477,5,4.47,On Time,Traffic
5191052705,4,3.52,On Time,Traffic
7068834722,5,0.98,On Time,Traffic
5051330893,14,4.22,Slightly Delayed,Traffic
6065496420,11,0.93,Slightly Delayed,Traffic
7574848635,12,2.14,Slightly Delayed,Traffic
8793868975,4,2.76,On Time,Traffic
5381466176,3,4.54,On Time,Traffic
7709366480,0,0.98,On Time,
4936667930,1,2.69,On Time,Traffic
6860925755,-1,1.74,On Time,
5486433396,5,0.61,On Time,Traffic
7089292009,1,2.56,On Time,Traffic
5350760367,4,1.78,On Time,Traffic
5581769906,13,2.26,Slightly Delayed,Traffic
6256637306,9,2.47,Slightly Delayed,Traffic
2999946056,0,3.1,On Time,
5218488175,0,4.64,On Time,
8297436592,-5,4.13,On Time,
1806118907,2,3.65,On Time,Traffic
6999224625,1,4.49,On Time,Traffic
1809997641,23,1.51,Significantly Delayed,Traffic
7528090614,3,2.32,On Time,Traffic
4884904912,-5,0.73,On Time,
9811235698,12,2.74,Slightly Delayed,Traffic
5616653529,5,0.97,On Time,Traffic
7188183056,0,2.9,On Time,
7898301143,3,3.32,On Time,Traffic
5222677885,7,2.29,Slightly Delayed,Traffic
8544952346,1,2.38,On Time,Traffic
9403371764,13,4.38,Slightly Delayed,Traffic
3956205476,-1,1.61,On Time,
5678362658,0,2.6,On Time,
8131610255,-3,2.47,On Time,
4722653990,4,1.65,On Time,Traffic
6613853662,10,2.2,Slightly Delayed,Traffic
8274987671,2,2.61,On Time,Traffic
5519983123,-2,1.85,On Time,
2746329488,-1,4.54,On Time,
6443285614,1,0.51,On Time,Traffic
6932426427,-5,1.03,On Time,
1796512004,3,4.54,On Time,Traffic
1464518253,4,2.9,On Time,Traffic
3585105627,-3,1.88,On Time,
5387247994,3,1.93,On Time,Traffic
7568171531,3,4.73,On Time,Traffic
4111193446,0,4.78,On Time,
8683154153,2,3.05,On Time,Traffic
5712367183,14,2.5,Slightly Delayed,Traffic
3952854723,-4,1.39,On Time,
4631387671,23,1.13,Significantly Delayed,Traffic
2145309969,0,1.93,On Time,
4314762741,-4,2.57,On Time,
7401889152,-4,1.45,On Time,
1932040824,5,3.81,On Time,Traffic
9836424713,4,2.6,On Time,Traffic
9882312203,30,4.21,Significantly Delayed,Traffic
3082649585,2,0.67,On Time,Traffic
6033878151,-5,4.49,On Time,
6395547592,30,2.69,Significantly Delayed,Traffic
372962997,13,4.98,Slightly Delayed,Traffic
2988215377,-1,1.27,On Time,
7081583361,5,2.58,On Time,Traffic
1860491452,13,1.11,Slightly Delayed,Traffic
7499656197,15,3.34,Slightly Delayed,Traffic
4507112412,-5,3.92,On Time,
9214595868,13,2.45,Slightly Delayed,Traffic
253430904,-4,3.98,On Time,
5574588218,7,3.37,Slightly Delayed,Traffic
2817281674,1,3.05,On Time,Traffic
4932779616,5,2.26,On Time,Traffic
7932879650,26,4.03,Significantly Delayed,Traffic
997698125,0,4.32,On Time,
2403547563,-4,3.32,On Time,
8875483494,6,2.2,Slightly Delayed,Traffic
883548284,6,0.85,Slightly Delayed,Traffic
2364229435,-4,1.42,On Time,
6845869445,20,1.71,Significantly Delayed,Traffic
397818832,27,3.64,Significantly Delayed,Traffic
304166272,5,3.89,On Time,Traffic
1575626085,-4,2.65,On Time,
3945644714,3,4.4,On Time,Traffic
8370213291,14,3.94,Slightly Delayed,Traffic
2185375786,15,1.44,Slightly Delayed,Traffic
1828975788,7,3.81,Slightly Delayed,Traffic
4319450104,6,4.89,Slightly Delayed,Traffic
5059765199,6,4.53,Slightly Delayed,Traffic
5360089735,3,4.41,On Time,Traffic
8008211695,2,2.15,On Time,Traffic
4400031082,-3,2.37,On Time,
9582738204,19,3.87,Significantly Delayed,Traffic
1368450162,-3,1.92,On Time,
56705032,14,3.67,Slightly Delayed,Traffic
2407168640,13,0.96,Slightly Delayed,Traffic
530588807,22,1.08,Significantly Delayed,Traffic
9975541696,9,3.57,Slightly Delayed,Traffic
8602707005,5,2.58,On Time,Traffic
2382595056,-1,4.12,On Time,
8056162498,21,1.56,Significantly Delayed,Traffic
4593039089,5,0.97,On Time,Traffic
7311288658,0,1.64,On Time,
9157217130,-5,4.52,On Time,
9328094731,-2,1.48,On Time,
3259266120,14,1.62,Slightly Delayed,Traffic
4656541041,25,0.55,Significantly Delayed,Traffic
730839483,-4,2.68,On Time,
6185824257,0,1.45,On Time,
225195662,7,3.42,Slightly Delayed,Traffic
6771104541,-1,1.49,On Time,
6146830622,-4,2.26,On Time,
1380326453,3,4.45,On Time,Traffic
728523620,3,2.89,On Time,Traffic
27296314,22,4.39,Significantly Delayed,Traffic
2608278705,6,4.52,Slightly Delayed,Traffic
6786366774,-3,4.36,On Time,
5572475750,1,2.33,On Time,Traffic
8276417383,3,1.38,On Time,Traffic
784435014,-2,1.72,On Time,
9442274046,6,2.71,Slightly Delayed,Traffic
2470025903,-5,0.72,On Time,
6774241153,-2,2.82,On Time,
3874644184,5,4.04,On Time,Traffic
8078065454,30,0.56,Significantly Delayed,Traffic
340113260,13,4.84,Slightly Delayed,Traffic
2978839318,0,2.08,On Time,
3896922017,4,4.95,On Time,Traffic
7621954956,-4,2.73,On Time,
581178324,-3,4.11,On Time,
8469170680,4,1.51,On Time,Traffic
6779626333,11,4.69,Slightly Delayed,Traffic
6335704206,1,2.69,On Time,Traffic
8314342490,0,0.64,On Time,
1948795658,-2,2.73,On Time,
9187864807,-1,4.86,On Time,
8399666962,-5,4.01,On Time,
6196321055,-1,0.54,On Time,
8128518434,-3,1.46,On Time,
9854897999,-1,4.05,On Time,
2603584546,4,3.85,On Time,Traffic
1295119665,-5,4.34,On Time,
599975885,-2,1.45,On Time,
5834861324,21,1.72,Significantly Delayed,Traffic
2032005162,4,2.55,On Time,Traffic
8391900458,-3,4.37,On Time,
1887687323,-2,3.78,On Time,
2120411967,22,4.54,Significantly Delayed,Traffic
3158340906,7,4.42,Slightly Delayed,Traffic
2387343456,12,1.67,Slightly Delayed,Traffic
338609144,-3,3.64,On Time,
9056190831,0,3.38,On Time,
2803081135,1,1.92,On Time,Traffic
5970759669,-1,1.14,On Time,
3226693729,-1,0.5,On Time,
8132845656,24,2.73,Significantly Delayed,Traffic
7850550725,4,3.45,On Time,Traffic
2934547619,1,3.68,On Time,Traffic
608179182,16,2.94,Significantly Delayed,Traffic
5191326847,-5,1.48,On Time,
7614561036,-4,1.58,On Time,
2947791133,-4,1.02,On Time,
6538760883,0,2.26,On Time,
8872250952,16,4.38,Significantly Delayed,Traffic
8173258734,8,4.19,Slightly Delayed,Traffic
5465833352,2,1.06,On Time,Traffic
2106569369,0,3.91,On Time,
9039440500,1,2.47,On Time,Traffic
8281482042,4,4.44,On Time,Traffic
479528548,2,1.05,On Time,Traffic
8087519921,-4,3.71,On Time,
4869691623,-5,1.07,On Time,
7155177625,5,3.68,On Time,Traffic
7254499390,0,1.11,On Time,
7394439260,27,4.36,Significantly Delayed,Traffic
6581715589,-1,3.09,On Time,
9457009010,14,2.95,Slightly Delayed,Traffic
2859660695,13,3.37,Slightly Delayed,Traffic
6392348668,5,2.44,On Time,Traffic
6933011590,-5,1.3,On Time,
5809441378,24,0.97,Significantly Delayed,Traffic
411113020,3,4.93,On Time,Traffic
5512796364,0,2.62,On Time,
2610813239,-1,4.63,On Time,
3236748462,4,2.9,On Time,Traffic
6652395897,-3,3.42,On Time,
5517901926,4,0.65,On Time,Traffic
2174753933,-3,3.68,On Time,
1525700767,15,4.55,Slightly Delayed,Traffic
7232692149,4,4.28,On Time,Traffic
8556607504,1,4.45,On Time,Traffic
5841260317,14,2.69,Slightly Delayed,Traffic
9471427840,15,2.42,Slightly Delayed,Traffic
2070610257,0,1.67,On Time,
1884811437,-5,1.8,On Time,
5331747573,-3,1.98,On Time,
9977285985,2,2.17,On Time,Traffic
1715175070,22,1.99,Significantly Delayed,Traffic
4117790162,3,3.4,On Time,Traffic
9051644316,7,1.59,Slightly Delayed,Traffic
4903335316,10,3.96,Slightly Delayed,Traffic
3341481363,16,1.45,Significantly Delayed,Traffic
4074537770,4,4.12,On Time,Traffic
5374589112,24,1.35,Significantly Delayed,Traffic
6401406847,11,2.91,Slightly Delayed,Traffic
698439139,-2,3.38,On Time,
881367843,-4,2.67,On Time,
6438115781,0,4.89,On Time,
1706198744,-1,2.71,On Time,
3115167739,0,3.24,On Time,
8608111158,9,3.77,Slightly Delayed,Traffic
8167540645,4,3.63,On Time,Traffic
898210033,-2,2.34,On Time,
5415454466,1,1.91,On Time,Traffic
9240312177,7,1.54,Slightly Delayed,Traffic
4880265969,0,1.64,On Time,
5056583192,-4,1.43,On Time,
1921412688,3,2.91,On Time,Traffic
5829741995,10,4.54,Slightly Delayed,Traffic
9830742370,6,1.98,Slightly Delayed,Traffic
509041342,0,2.24,On Time,
8420144998,-3,1.9,On Time,
7353766541,0,3.61,On Time,
8617979440,18,4.5,Significantly Delayed,Traffic
680476823,4,3.13,On Time,Traffic
5424536852,2,2.27,On Time,Traffic
1142004448,-4,1.46,On Time,
1814491335,13,1.13,Slightly Delayed,Traffic
445929405,3,4.08,On Time,Traffic
3849003596,26,1.56,Significantly Delayed,Traffic
6367757670,-4,3.34,On Time,
4925321106,1,1.86,On Time,Traffic
4463294381,15,1.15,Slightly Delayed,Traffic
9077946933,9,1.91,Slightly Delayed,Traffic
6688079478,-2,1.83,On Time,
8712304346,-5,1.53,On Time,
3748957111,8,2.78,Slightly Delayed,Traffic
2388792163,13,3.8,Slightly Delayed,Traffic
2583035857,3,1.63,On Time,Traffic
2649487718,4,3.51,On Time,Traffic
5936628691,12,4.61,Slightly Delayed,Traffic
7662682121,1,4.85,On Time,Traffic
736115661,10,2.86,Slightly Delayed,Traffic
2448741950,3,1.44,On Time,Traffic
9321629905,4,1.5,On Time,Traffic
9020583379,2,2.17,On Time,Traffic
2642275862,25,4.11,Significantly Delayed,Traffic
6932431317,-2,4.75,On Time,
9126871366,16,1.36,Significantly Delayed,Traffic
3244572785,25,3.71,Significantly Delayed,Traffic
6485432691,2,4.02,On Time,Traffic
6047222755,-1,2.63,On Time,
6167501412,27,1.27,Significantly Delayed,Traffic
2052163872,0,0.99,On Time,
7740339645,9,0.76,Slightly Delayed,Traffic
2761855959,-5,3.92,On Time,
8010347195,3,2.16,On Time,Traffic
2384153985,10,2.06,Slightly Delayed,Traffic
3584794157,-2,1.81,On Time,
8186709947,22,4.09,Significantly Delayed,Traffic
6027355216,1,2.01,On Time,Traffic
9823160533,5,2.28,On Time,Traffic
8694663463,-2,4.36,On Time,
1296772969,1,4.48,On Time,Traffic
5856838171,25,1.84,Significantly Delayed,Traffic
915473142,15,3.12,Slightly Delayed,Traffic
6992097680,13,4.17,Slightly Delayed,Traffic
6870670122,1,0.66,On Time,Traffic
6626994121,13,3.53,Slightly Delayed,Traffic
6125813500,12,4.34,Slightly Delayed,Traffic
6899859775,3,1.78,On Time,Traffic
1825560091,5,2.81,On Time,Traffic
1320638425,0,2,On Time,
5320995509,5,3.48,On Time,Traffic
4249535395,-5,1.15,On Time,
804881381,-4,1.57,On Time,
4858560187,4,4.42,On Time,Traffic
6425666148,-4,1.13,On Time,
9021754099,2,1.68,On Time,Traffic
7728205680,0,2.34,On Time,
9346166799,7,4.33,Slightly Delayed,Traffic
3377313085,7,1.26,Slightly Delayed,Traffic
8167716321,0,1.96,On Time,
2024637181,1,3.78,On Time,Traffic
9310630290,-2,2.55,On Time,
2276505075,0,4.98,On Time,
6615188116,5,3.51,On Time,Traffic
6858336318,-2,1.48,On Time,
7601638642,16,1.38,Significantly Delayed,Traffic
1191565627,-4,3.4,On Time,
4785021992,5,3.06,On Time,Traffic
3452964753,4,3.92,On Time,Traffic
3490919801,-2,1.15,On Time,
105578518,14,0.57,Slightly Delayed,Traffic
2978719561,7,1.83,Slightly Delayed,Traffic
9979010790,10,4.05,Slightly Delayed,Traffic
4435636116,-2,3.54,On Time,
5909879259,11,4.87,Slightly Delayed,Traffic
2686390867,-2,4.72,On Time,
6698537000,-1,1.13,On Time,
4395604675,7,3.77,Slightly Delayed,Traffic
3475041787,14,4.34,Slightly Delayed,Traffic
5817989751,1,2.38,On Time,Traffic
1433129858,-5,2.5,On Time,
3571922553,4,4.45,On Time,Traffic
7940229189,17,4.09,Significantly Delayed,Traffic
3801240688,0,0.82,On Time,
1295268290,-3,0.84,On Time,
4552636670,3,4.94,On Time,Traffic
6805071689,23,2.64,Significantly Delayed,Traffic
8026827967,0,1.97,On Time,
6417774057,6,2.95,Slightly Delayed,Traffic
7877665931,5,4.69,On Time,Traffic
7754237266,-2,3.12,On Time,
7985418058,0,3.68,On Time,
5287733777,-2,4.66,On Time,
7112725384,0,0.77,On Time,
6261926473,-4,2.86,On Time,
1495465938,5,0.64,On Time,Traffic
7891205593,-4,4.55,On Time,
924888012,10,4.89,Slightly Delayed,Traffic
943278538,27,4.7,Significantly Delayed,Traffic
9981950902,5,1.23,On Time,Traffic
7769253886,5,3.06,On Time,Traffic
9350977708,-1,1.27,On Time,
4525211942,-1,3.89,On Time,
7232049635,-5,0.51,On Time,
679546532,9,1.64,Slightly Delayed,Traffic
4665187954,-3,4.23,On Time,
3914760118,1,3.38,On Time,Traffic
155568486,2,0.6,On Time,Traffic
3773972929,-1,2.85,On Time,
2168808412,14,1.34,Slightly Delayed,Traffic
7697315553,3,3.93,On Time,Traffic
804414742,12,4.21,Slightly Delayed,Traffic
918328199,11,2.24,Slightly Delayed,Traffic
3084493525,2,2.14,On Time,Traffic
8047256000,11,4.53,Slightly Delayed,Traffic
5176597414,8,0.72,Slightly Delayed,Traffic
110303417,0,2.49,On Time,
1809212176,-4,4.43,On Time,
1765001264,27,0.54,Significantly Delayed,Traffic
4220306391,12,3.39,Slightly Delayed,Traffic
1275637731,21,2.19,Significantly Delayed,Traffic
7729557529,3,0.89,On Time,Traffic
9279017414,1,2.03,On Time,Traffic
8726185624,5,2.67,On Time,Traffic
3192177869,-3,4.51,On Time,
5033541164,18,2.85,Significantly Delayed,Traffic
4495977117,12,3.96,Slightly Delayed,Traffic
8866977450,1,0.55,On Time,Traffic
7542030170,0,3.21,On Time,
8782031586,7,0.58,Slightly Delayed,Traffic
7177553918,14,3.48,Slightly Delayed,Traffic
9157563215,-1,2.25,On Time,
989452284,2,2.71,On Time,Traffic
9972678893,0,1.06,On Time,
8561203503,-3,4.49,On Time,
1388300707,4,1.98,On Time,Traffic
4054816025,2,3.89,On Time,Traffic
9943206333,4,2.89,On Time,Traffic
3948498236,9,4.87,Slightly Delayed,Traffic
8096169523,3,4.87,On Time,Traffic
8803091944,-5,2.41,On Time,
7409519974,1,2.81,On Time,Traffic
456278500,12,4.64,Slightly Delayed,Traffic
9912965340,28,3.28,Significantly Delayed,Traffic
2802653261,-4,1.99,On Time,
8629948751,6,3,Slightly Delayed,Traffic
9169008097,5,2.16,On Time,Traffic
3186513319,9,4.76,Slightly Delayed,Traffic
8837578937,1,1.07,On Time,Traffic
1468095888,-5,2.18,On Time,
3055120492,10,4.52,Slightly Delayed,Traffic
6083457185,4,2.23,On Time,Traffic
7154956248,-4,4.48,On Time,
246971181,2,1.37,On Time,Traffic
2452915406,3,1.89,On Time,Traffic
9458183390,-2,2.14,On Time,
576571858,1,2.39,On Time,Traffic
9544803182,2,3.83,On Time,Traffic
2121652047,17,2.48,Significantly Delayed,Traffic
8891725854,-1,4.44,On Time,
4870772869,1,1.87,On Time,Traffic
262562615,4,4.08,On Time,Traffic
5142912812,20,1.24,Significantly Delayed,Traffic
1225289500,3,3.86,On Time,Traffic
7337555525,1,1.77,On Time,Traffic
5719806088,5,0.59,On Time,Traffic
6890191424,6,1.22,Slightly Delayed,Traffic
5695198653,2,2.19,On Time,Traffic
482670263,-1,1.97,On Time,
7857904467,1,2.73,On Time,Traffic
614435661,4,4.98,On Time,Traffic
2284551326,2,2.86,On Time,Traffic
8614991290,21,3.87,Significantly Delayed,Traffic
9865566300,7,0.52,Slightly Delayed,Traffic
6672582413,14,1.95,Slightly Delayed,Traffic
3004834987,-5,1.41,On Time,
4486349175,5,1.93,On Time,Traffic
3098655541,4,1.85,On Time,Traffic
1912293606,2,0.56,On Time,Traffic
7465280557,5,1.54,On Time,Traffic
343050015,21,0.66,Significantly Delayed,Traffic
6414606364,1,2.33,On Time,Traffic
4092550629,0,1.69,On Time,
9810964144,-1,2.88,On Time,
6513851276,12,1.93,Slightly Delayed,Traffic
6080784069,9,4.57,Slightly Delayed,Traffic
1967283733,15,3.06,Slightly Delayed,Traffic
2683672396,-4,1.2,On Time,
1464736195,10,4.66,Slightly Delayed,Traffic
3258963661,-3,0.54,On Time,
9956872454,15,2.59,Slightly Delayed,Traffic
867630114,0,0.64,On Time,
3333752740,-5,4.57,On Time,
4835197446,3,4.91,On Time,Traffic
1888517793,3,3.53,On Time,Traffic
5148599328,11,3.5,Slightly Delayed,Traffic
3405089431,13,1.12,Slightly Delayed,Traffic
9286199495,2,2.57,On Time,Traffic
6418255337,0,1.03,On Time,
7442478777,-3,0.52,On Time,
5170777528,3,1.33,On Time,Traffic
1255941187,13,1.2,Slightly Delayed,Traffic
4704980993,12,1.69,Slightly Delayed,Traffic
7310604669,9,4.17,Slightly Delayed,Traffic
7970608721,14,1.18,Slightly Delayed,Traffic
3164727163,6,2.47,Slightly Delayed,Traffic
2388064449,5,3.4,On Time,Traffic
757816226,18,1.86,Significantly Delayed,Traffic
259772553,-2,3.1,On Time,
8388644219,-3,3.72,On Time,
1545044936,4,3.86,On Time,Traffic
6995571310,-2,1.89,On Time,
8801161214,4,2.44,On Time,Traffic
1751319400,0,3.32,On Time,
10448052,5,4.53,On Time,Traffic
3047076079,-4,4.22,On Time,
5085860780,-5,3.9,On Time,
6213909425,2,4.18,On Time,Traffic
3712789789,2,0.95,On Time,Traffic
278794976,4,3.84,On Time,Traffic
3420357591,-3,2.6,On Time,
4551386734,13,3.13,Slightly Delayed,Traffic
7609681987,4,1,On Time,Traffic
1721655048,8,0.62,Slightly Delayed,Traffic
7040151151,0,1.94,On Time,
6719661881,0,1.93,On Time,
5195004299,5,3.81,On Time,Traffic
5441946621,19,1.05,Significantly Delayed,Traffic
3508992095,27,3.38,Significantly Delayed,Traffic
8454449180,8,1.97,Slightly Delayed,Traffic
9251851237,4,3.59,On Time,Traffic
6739811103,4,3.83,On Time,Traffic
7590827828,-1,4.15,On Time,
310213322,8,3.14,Slightly Delayed,Traffic
934908369,4,2.21,On Time,Traffic
3817617199,27,4.38,Significantly Delayed,Traffic
2622709030,24,3.38,Significantly Delayed,Traffic
3843689992,3,4.61,On Time,Traffic
8732395640,-3,1.54,On Time,
3889721330,28,4.82,Significantly Delayed,Traffic
7064093619,0,4.63,On Time,
6798661163,2,3.67,On Time,Traffic
2878307830,15,1.94,Slightly Delayed,Traffic
4133369643,6,3.69,Slightly Delayed,Traffic
3394787348,14,2.69,Slightly Delayed,Traffic
4830380663,1,4.73,On Time,Traffic
3441042301,-4,1.89,On Time,
3984353474,23,3.64,Significantly Delayed,Traffic
4495916529,3,3.47,On Time,Traffic
5075205264,6,3.43,Slightly Delayed,Traffic
6129180304,1,0.59,On Time,Traffic
3311686914,3,3.43,On Time,Traffic
3907403745,-5,0.63,On Time,
9924696305,2,3.98,On Time,Traffic
7348508805,10,3.22,Slightly Delayed,Traffic
1665004352,-2,4.68,On Time,
1049800958,0,0.54,On Time,
2937550786,-4,4.47,On Time,
486724008,12,0.84,Slightly Delayed,Traffic
9361578823,2,2.51,On Time,Traffic
6249585672,4,1.61,On Time,Traffic
2111712383,3,5,On Time,Traffic
2962076108,0,4.38,On Time,
7509638056,5,3.25,On Time,Traffic
